[13B-REW 5.08][DL-340XB][AEM 30-0334 X Series]
Time(s)	Clock    	Switches        	RPM	PIM	PIM V	TPS V	InjFrPr	Inj +/-	IGL	IGT	FuelT	Oil	PC%	WG%	WtrT	AirT	Knock	BatV	Speed	???(2)	O2S	???	InjFrSc	AN1-AN2 Wide Band O2	AN2 raw	
8.595	20:30:24.420	0000100000111011	1492	6853	2.049	.537	3.398	272	23	22	175	16	1	1	60	36	0	14	0	146	4.4	76	0	17.76	0.000	
8.645	20:30:24.470	0000100000111011	1572	6757	2.034	.537	3.203	272	24	22	175	16	1	1	60	36	2	14	0	146	4.4	76	0	17.76	0.000	
8.696	20:30:24.521	0000100000111011	1631	6669	2.01	.537	2.89	272	25	23	175	16	1	1	60	36	5	14	0	146	4.4	76	0	17.76	0.000	
8.745	20:30:24.570	0000100000111011	1567	6573	2	.537	2.765	272	24	23	175	16	1	1	60	36	0	14	0	145	4.4	76	0	17.76	0.000	
8.795	20:30:24.620	0000100000111011	1501	6573	2.009	.537	3.031	272	24	23	175	16	1	1	60	36	0	14	0	145	4.4	76	0	17.76	0.000	
8.843	20:30:24.668	0000100000111011	1446	6781	2.04	.537	3.367	272	23	21	175	16	1	1	60	36	0	14	0	145	4.4	76	0	17.76	0.000	
8.895	20:30:24.720	0000100000111011	1419	6893	2.069	.537	3.703	272	23	21	175	16	1	1	60	36	0	14	0	145	4.4	76	0	17.76	0.000	
8.946	20:30:24.771	0000100000111011	1513	6957	2.072	.537	3.414	272	24	22	175	16	1	1	60	36	8	14	0	145	4.4	76	0	17.76	0.000	
8.994	20:30:24.819	0000100000111011	1553	6853	2.045	.537	3.328	272	24	22	175	16	1	1	60	36	0	14	0	145	4.4	76	0	17.76	0.000	
9.045	20:30:24.870	0000100000111011	1533	6677	2.018	.537	3.132	272	24	22	175	16	1	1	60	36	0	14	0	145	4.4	76	0	17.76	0.000	
9.094	20:30:24.919	0000100000111011	1469	6733	2.039	.537	3.468	272	24	22	175	16	1	1	60	36	0	14	0	145	4.4	76	0	17.76	0.000	
9.146	20:30:24.971	0000100000111011	1429	6989	2.079	.537	3.75	272	23	21	175	16	1	1	60	36	0	14	0	144	4.4	76	0	17.76	0.000	
9.195	20:30:25.020	0000100000111011	1478	7085	2.092	.537	3.679	272	22	21	175	18	1	1	60	36	0	14	0	144	4.4	76	0	17.76	0.000	
9.245	20:30:25.070	0000100000111011	1631	6845	2.047	.537	3.07	272	25	23	175	17	1	1	60	36	3	14	0	144	4.4	76	0	17.76	0.000	
9.295	20:30:25.120	0000100000111011	1658	6717	2.013	.537	2.906	272	25	23	175	16	1	1	60	36	7	14	0	144	4.4	76	0	17.76	0.000	
9.345	20:30:25.170	0000100000111011	1576	6629	2.009	.537	2.82	272	24	23	175	16	1	1	60	36	0	14	0	143	4.4	76	0	17.76	0.000	
9.393	20:30:25.218	0000100000111011	1544	6621	2.011	.537	3.039	272	24	23	175	16	1	1	60	36	0	14	0	143	4.4	76	0	17.76	0.000	
9.444	20:30:25.269	0000100000111011	1568	6653	2.023	.537	2.921	272	24	23	175	16	1	1	60	36	0	14	0	142	4.4	76	0	17.76	0.000	
9.493	20:30:25.318	0000100000111011	1561	6637	2.01	.537	2.851	272	24	23	175	16	1	1	60	36	0	14	0	141	4.4	76	0	17.76	0.000	
9.545	20:30:25.370	0000100000111011	1561	6589	2.002	.537	2.828	272	24	23	175	16	1	1	60	36	0	14	0	140	4.4	76	0	17.76	0.000	
9.596	20:30:25.421	0000100000111011	1494	6621	2.012	.537	3.289	272	24	23	175	16	1	1	60	36	0	14	0	140	4.4	76	0	17.76	0.000	
9.646	20:30:25.471	0000100000111011	1456	6861	2.054	.537	3.57	272	23	21	175	16	1	1	60	36	1	14	0	140	4.4	76	0	17.76	0.000	
9.694	20:30:25.519	0000100000111011	1461	6957	2.071	.537	3.57	272	23	21	175	16	1	1	60	36	0	14	0	138	4.4	76	0	17.76	0.000	
9.745	20:30:25.570	0000100000111011	1499	6989	2.067	.537	3.453	272	23	22	175	16	1	1	60	36	0	14	0	138	4.4	76	0	17.76	0.000	
9.795	20:30:25.620	0000100000111011	1515	6893	2.055	.537	3.445	272	24	22	175	16	1	1	60	36	0	14	0	138	4.4	76	0	17.76	0.000	
9.844	20:30:25.669	0000100000111011	1472	6773	2.041	.537	3.39	272	23	22	175	16	1	1	60	36	0	14	0	137	4.4	76	0	17.76	0.000	
9.894	20:30:25.719	0000100000111011	1444	6885	2.058	.537	3.421	272	23	21	175	16	1	1	60	36	6	14	0	136	4.4	76	0	17.76	0.000	
9.945	20:30:25.770	0000100000111011	1449	6981	2.075	.537	3.625	272	23	21	175	16	1	1	60	36	0	14	0	135	4.4	76	0	17.76	0.000	
9.993	20:30:25.818	0000100000111011	1514	6837	2.05	.537	3.304	272	24	22	175	16	1	1	60	36	0	14	0	135	4.4	76	0	17.76	0.000	
10.043	20:30:25.868	0000100000111011	1557	6773	2.04	.537	3.132	272	24	22	175	16	1	1	60	36	0	14	0	135	4.4	76	0	17.76	0.000	
10.093	20:30:25.918	0000100000111011	1471	6805	2.045	.537	3.281	272	23	22	175	16	1	1	60	36	0	14	0	135	4.4	76	0	17.76	0.000	
10.143	20:30:25.968	0000100000111011	1452	6813	2.052	.537	3.296	272	23	21	175	16	1	1	60	36	0	14	0	134	4.4	76	0	17.76	0.000	
10.194	20:30:26.019	0000100000111011	1472	6981	2.077	.537	3.671	272	23	22	175	16	1	1	60	36	0	14	0	134	4.4	76	0	17.76	0.000	
10.245	20:30:26.070	0000100000111011	1497	6885	2.059	.537	3.429	272	23	22	175	18	1	1	60	36	0	14	0	134	4.4	76	0	17.76	0.000	
10.294	20:30:26.119	0000100000111011	1587	6773	2.036	.537	3.164	272	24	22	175	16	1	1	60	36	1	14	0	134	4.4	76	0	17.76	0.000	
10.345	20:30:26.170	0000100000111011	1549	6717	2.027	.537	2.929	272	24	22	175	16	1	1	60	36	0	14	0	134	4.4	76	0	17.76	0.000	
10.395	20:30:26.220	0000100000111011	1521	6693	2.022	.537	3.203	272	24	22	175	16	1	1	60	36	0	14	0	133	4.4	76	0	17.76	0.000	
10.443	20:30:26.268	0000100000111011	1528	6717	2.03	.537	3.359	272	24	22	175	16	1	1	60	36	0	14	0	132	4.4	76	0	17.76	0.000	
10.493	20:30:26.318	0000100000111011	1539	6757	2.031	.537	3.14	272	24	22	175	16	1	1	60	36	1	14	0	131	4.4	76	0	17.76	0.000	
10.545	20:30:26.370	0000100000111011	1567	6629	2.008	.537	2.914	272	24	23	175	16	1	1	60	36	0	14	0	130	4.4	76	0	17.76	0.000	
10.594	20:30:26.419	0000100000111011	1539	6645	2.02	.537	3.054	272	24	23	175	16	1	1	60	36	7	14	0	130	4.4	76	0	17.76	0.000	
10.644	20:30:26.469	0000100000111011	1450	6725	2.027	.537	3.335	272	23	22	175	16	1	1	60	36	0	14	0	130	4.4	76	0	17.76	0.000	
10.694	20:30:26.519	0000100000111011	1446	6861	2.058	.537	3.539	272	23	21	175	16	1	1	60	36	0	14	0	130	4.4	76	0	17.76	0.000	
10.743	20:30:26.568	0000100000111011	1421	6893	2.059	.537	3.648	272	23	21	175	16	1	1	60	36	0	14	0	129	4.4	76	0	17.76	0.000	
10.795	20:30:26.620	0000100000111011	1460	6845	2.053	.537	3.453	272	23	21	175	16	1	1	60	36	0	14	0	129	4.4	76	0	17.76	0.000	
10.844	20:30:26.669	0000100000111011	1482	6845	2.055	.537	3.375	272	23	22	175	16	1	1	60	36	5	14	0	128	4.4	76	0	17.76	0.000	
10.894	20:30:26.719	0000100000111011	1438	6869	2.055	.537	3.39	272	23	21	175	16	1	1	60	36	0	14	0	127	4.4	76	0	17.76	0.000	
10.946	20:30:26.771	0000100000111011	1434	6893	2.064	.537	3.406	272	23	21	175	16	1	1	60	36	0	14	0	126	4.4	76	0	17.76	0.000	
10.993	20:30:26.818	0000100000111011	1426	7029	2.086	.537	3.796	272	22	20	175	16	1	1	60	36	0	14	0	126	4.4	76	0	17.76	0.000	
11.043	20:30:26.868	0000100000111011	1420	7053	2.094	.537	3.695	272	22	20	175	18	1	1	60	36	0	14	0	125	4.4	76	0	17.76	0.000	
11.094	20:30:26.919	0000100000111011	1519	7029	2.075	.537	3.328	272	23	21	175	18	1	1	60	36	5	14	0	125	4.4	76	0	17.76	0.000	
11.143	20:30:26.968	0000100000111011	1560	6845	2.042	.537	3.203	272	24	22	175	16	1	1	60	36	0	14	0	125	4.4	76	0	17.76	0.000	
11.193	20:30:27.018	0000100000111011	1537	6685	2.02	.537	3.085	272	24	22	175	16	1	1	60	36	0	14	0	124	4.4	76	0	17.76	0.000	
11.242	20:30:27.067	0000100000111011	1529	6725	2.032	.537	3.117	272	24	22	175	16	1	1	60	36	0	14	0	124	4.4	76	0	17.76	0.000	
11.296	20:30:27.121	0000100000111011	1477	6845	2.051	.537	3.453	272	23	22	175	16	1	1	60	36	0	14	0	123	4.4	76	0	17.76	0.000	
11.346	20:30:27.171	0000100000111011	1543	6869	2.045	.537	3.234	272	24	22	175	16	1	1	60	36	2	14	0	123	4.4	76	0	17.76	0.000	
11.395	20:30:27.220	0000100000111011	1601	6709	2.023	.537	2.992	272	25	23	175	16	1	1	60	36	0	14	0	123	4.4	76	0	17.76	0.000	
11.445	20:30:27.270	0000100000111011	1559	6637	2.01	.537	2.984	272	24	23	175	16	1	1	60	36	0	14	0	122	4.4	76	0	17.76	0.000	
11.493	20:30:27.318	0000100000111011	1512	6653	2.016	.537	2.984	272	24	23	175	16	1	1	60	36	0	14	0	121	4.4	76	0	17.76	0.000	
11.545	20:30:27.370	0000100000111011	1457	6733	2.045	.537	3.328	272	23	22	175	16	1	1	60	36	0	14	0	121	4.4	76	0	17.76	0.000	
11.595	20:30:27.420	0000100000111011	1485	6829	2.049	.537	3.343	272	23	22	175	16	1	1	60	36	0	14	0	120	4.4	76	0	17.76	0.000	
11.646	20:30:27.471	0000100000111011	1590	6773	2.037	.537	3.234	272	24	22	175	16	1	1	60	36	1	14	0	120	4.4	76	0	17.76	0.000	
11.693	20:30:27.518	0000100000111011	1554	6685	2.018	.537	2.921	272	24	22	175	16	1	1	60	36	0	14	0	120	4.4	76	0	17.76	0.000	
11.744	20:30:27.569	0000100000111011	1523	6613	2.007	.537	3.156	272	24	23	175	16	1	1	60	36	0	14	0	119	4.4	76	0	17.76	0.000	
11.796	20:30:27.621	0000100000111011	1482	6725	2.041	.537	3.359	272	24	22	175	16	1	1	60	36	6	14	0	119	4.4	76	0	17.76	0.000	
11.846	20:30:27.671	0000100000111011	1469	6837	2.049	.537	3.359	272	23	22	175	16	1	1	60	36	0	14	0	117	4.4	76	0	17.76	0.000	
11.894	20:30:27.719	0000100000111011	1494	6821	2.045	.537	3.367	272	23	22	175	16	1	1	60	36	0	14	0	117	4.4	76	0	17.76	0.000	
11.943	20:30:27.768	0000100000111011	1459	6789	2.04	.537	3.312	272	23	21	175	16	1	1	60	36	0	14	0	115	4.4	76	0	17.76	0.000	
11.995	20:30:27.820	0000100000111011	1463	6877	2.054	.537	3.468	272	23	21	175	16	1	1	60	36	0	14	0	115	4.4	76	0	17.76	0.000	
12.045	20:30:27.870	0000100000111011	1488	6877	2.054	.537	3.367	272	23	22	175	16	1	1	60	36	4	14	0	114	4.4	76	0	17.76	0.000	
12.093	20:30:27.918	0000100000111011	1519	6877	2.053	.537	3.429	272	24	22	175	16	1	1	60	36	0	14	0	114	4.4	76	0	17.76	0.000	
12.145	20:30:27.970	0000100000111011	1559	6725	2.027	.537	3.07	272	24	22	175	16	1	1	60	36	0	14	0	114	4.4	76	0	17.76	0.000	
12.194	20:30:28.019	0000100000111011	1558	6613	2.01	.537	2.945	272	24	23	175	16	1	1	60	36	0	14	0	113	4.4	76	0	17.76	0.000	
12.245	20:30:28.070	0000100000111011	1450	6725	2.027	.537	3.296	272	23	22	175	16	1	1	60	36	0	14	0	113	4.4	76	0	17.76	0.000	
12.296	20:30:28.121	0000100000111011	1403	6901	2.067	.537	3.703	272	23	21	175	16	1	1	60	36	0	14	0	113	4.4	76	0	17.76	0.000	
12.345	20:30:28.170	0000100000111011	1473	7029	2.08	.537	3.578	272	22	21	175	17	1	1	60	36	0	14	0	113	4.4	76	0	17.76	0.000	
12.395	20:30:28.220	0000100000111011	1654	6837	2.04	.537	3.046	272	25	23	175	16	1	1	60	36	0	14	0	113	4.4	76	0	17.76	0.000	
12.445	20:30:28.270	0000100000111011	1683	6501	1.984	.537	2.898	272	25	24	175	16	1	1	60	36	0	14	0	112	4.4	76	0	17.76	0.000	
12.495	20:30:28.320	0000100000111011	1602	6397	1.968	.537	2.726	272	25	24	175	16	1	1	60	36	0	14	0	112	4.4	76	0	17.76	0.000	
12.543	20:30:28.368	0000100000111011	1542	6509	2	.537	3.039	272	24	23	175	16	1	1	60	36	0	14	0	112	4.4	76	0	17.76	0.000	
12.594	20:30:28.419	0000100000111011	1533	6709	2.023	.537	3.132	272	24	22	175	16	1	1	60	36	0	14	0	111	4.4	76	0	17.76	0.000	
12.644	20:30:28.469	0000100000111011	1577	6717	2.019	.537	3.093	272	24	22	175	16	1	1	60	36	0	14	0	111	4.4	76	0	17.76	0.000	
12.696	20:30:28.521	0000100000111011	1636	6605	1.997	.537	2.796	272	25	24	175	16	1	1	60	36	0	14	0	111	4.4	76	0	17.76	0.000	
12.744	20:30:28.569	0000100000111011	1610	6517	1.989	.537	2.773	272	25	24	175	16	1	1	60	36	2	14	0	109	4.4	76	0	17.76	0.000	
12.793	20:30:28.618	0000100000111011	1552	6533	1.995	.537	2.812	272	24	23	175	16	1	1	60	36	0	14	0	109	4.4	76	0	17.76	0.000	
12.843	20:30:28.668	0000100000111011	1515	6645	2.019	.537	3.171	272	24	23	175	16	1	1	60	36	0	14	0	109	4.4	76	0	17.76	0.000	
12.895	20:30:28.720	0000100000111011	1527	6661	2.027	.537	3.109	272	24	23	175	16	1	1	60	36	0	14	0	108	4.4	76	0	17.76	0.000	
12.946	20:30:28.771	0000100000111011	1545	6685	2.017	.537	2.898	272	24	22	175	16	1	1	60	36	0	14	0	107	4.4	76	0	17.76	0.000	
12.994	20:30:28.819	0000100000111011	1579	6669	2.016	.537	2.89	272	24	22	175	16	1	1	60	36	0	14	0	107	4.4	76	0	17.76	0.000	
13.046	20:30:28.871	0000100000111011	1534	6597	2.008	.537	3.046	272	24	23	175	16	1	1	60	36	0	14	0	106	4.4	76	0	17.76	0.000	
13.096	20:30:28.921	0000100000111011	1519	6677	2.016	.537	3.14	272	24	22	175	16	1	1	60	36	0	14	0	105	4.4	76	0	17.76	0.000	
13.144	20:30:28.969	0000100000111011	1499	6701	2.021	.537	3.21	272	24	22	175	16	1	1	60	36	0	14	0	104	4.4	76	0	17.76	0.000	
13.194	20:30:29.019	0000100000111011	1483	6789	2.037	.537	3.335	272	23	22	175	16	1	1	60	36	6	14	0	103	4.4	76	0	17.76	0.000	
13.243	20:30:29.068	0000100000111011	1510	6773	2.036	.537	3.367	272	24	22	175	16	1	1	60	36	0	14	0	103	4.4	76	0	17.76	0.000	
13.293	20:30:29.118	0000100000111011	1519	6757	2.032	.537	3.343	272	24	22	175	16	1	1	60	36	0	14	0	102	4.4	76	0	17.76	0.000	
13.344	20:30:29.170	0000100000111011	1521	6733	2.021	.537	3.179	272	24	22	175	16	1	1	60	36	0	14	0	101	4.4	76	0	17.76	0.000	
13.393	20:30:29.218	0000100000111011	1509	6645	2.014	.537	3.171	272	24	23	175	16	1	1	60	36	0	14	0	99	4.4	76	0	17.76	0.000	
13.443	20:30:29.268	0000100000111011	1466	6725	2.04	.537	3.421	272	23	22	175	16	1	1	60	36	3	14	0	99	4.4	76	0	17.76	0.000	
13.493	20:30:29.318	0000100000111011	1431	6845	2.051	.537	3.531	272	23	21	175	16	1	1	60	36	0	14	0	98	4.4	76	0	17.76	0.000	
13.544	20:30:29.370	0000100000111011	1513	6893	2.056	.537	3.367	272	24	22	175	16	1	1	60	36	0	14	0	98	4.4	76	0	17.76	0.000	
13.594	20:30:29.419	0000100000111011	1610	6709	2.021	.537	2.976	272	25	23	175	16	1	1	60	36	0	14	0	98	4.4	76	0	17.76	0.000	
13.646	20:30:29.471	0000100000111011	1565	6533	1.991	.537	2.71	272	24	23	175	16	1	1	60	36	0	14	0	98	4.4	76	0	17.76	0.000	
13.694	20:30:29.519	0000100000111011	1500	6565	2.001	.537	3.023	272	24	23	175	16	1	1	60	36	0	14	0	98	4.4	76	0	17.76	0.000	
13.746	20:30:29.571	0000100000111011	1439	6709	2.037	.537	3.382	272	23	22	175	16	1	1	60	36	0	14	0	98	4.4	76	0	17.76	0.000	
13.796	20:30:29.621	0000100000111011	1510	6885	2.059	.537	3.296	272	24	22	175	16	1	1	60	36	6	14	0	97	4.4	76	0	17.76	0.000	
13.844	20:30:29.669	0000100000111011	1644	6693	2.019	.537	3.101	272	25	23	175	16	1	1	60	36	1	14	0	97	4.4	76	0	17.76	0.000	
13.895	20:30:29.720	0000100000111011	1648	6501	1.978	.537	2.851	272	25	24	175	16	1	1	60	36	0	14	0	97	4.4	76	0	17.76	0.000	
13.944	20:30:29.769	0000100000111011	1571	6381	1.966	.537	2.82	272	24	23	175	16	1	1	60	36	0	14	0	97	4.4	76	0	17.76	0.000	
13.993	20:30:29.818	0000100000111011	1461	6589	2.002	.537	3.171	272	23	22	175	16	1	1	60	36	0	14	0	97	4.4	76	0	17.76	0.000	
14.044	20:30:29.869	0000100000111011	1467	6789	2.045	.537	3.523	272	23	22	175	16	1	1	60	36	0	14	0	96	4.39	76	0	17.74	0.000	
14.093	20:30:29.918	0000100000111011	1597	6765	2.036	.537	3.171	272	24	22	175	16	1	1	60	36	0	14	0	96	4.4	76	0	17.76	0.000	
14.146	20:30:29.971	0000100000111011	1681	6621	1.992	.537	2.875	272	25	24	175	16	1	1	60	36	5	14	0	96	4.4	76	0	17.76	0.000	
14.196	20:30:30.021	0000100000111011	1627	6429	1.968	.537	2.718	272	25	24	175	16	1	1	61	36	0	14	0	94	4.4	76	0	17.76	0.000	
